review_id,host_field,host_text,review_status,confirmed_host,host_plant_name,host_plant_type,plant_family,plant_genus,plant_species,association_type,reviewer_notes,source_file,source_row,gbifID,occurrenceID,catalogNumber,recordNumber,datasetKey,scientificName,family,genus,specificEpithet,eventDate,decimalLatitude,decimalLongitude,locality,county,stateProvince,countryCode,basisOfRecord,institutionCode,collectionCode,bee_species
3093,occurrenceRemarks,Legs very laden with bright orange pollen!,needs_review,,,,,,,,,occurrence.txt,33063,4440627024,https://www.inaturalist.org/observations/183928766,183928766,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis Cresson, 1879",Apidae,Bombus,vancouverensis,2023-07-24T11:03,38.934047,-120.000488,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis Cresson, 1879"
2413,occurrenceRemarks,Location verified on satellite view.,needs_review,,,,,,,,,occurrence.txt,27340,5007746216,https://www.inaturalist.org/observations/257298950,257298950,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis Cresson, 1879",Apidae,Bombus,vancouverensis,2024-07-28T11:07,39.616388,-120.673179,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis Cresson, 1879"
3276,occurrenceRemarks,On a Coyote scat.,needs_review,,,,,,,,,occurrence.txt,34844,4976238276,https://www.inaturalist.org/observations/249119176,249119176,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis Cresson, 1879",Apidae,Bombus,vancouverensis,2024-08-17T10:52,38.546999,-119.816522,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis Cresson, 1879"
1368,occurrenceRemarks,On Monument Plant.,needs_review,,,,,,,,,occurrence.txt,18855,4413786974,https://www.inaturalist.org/observations/182764927,182764927,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis Cresson, 1879",Apidae,Bombus,vancouverensis,2023-08-18T13:49,38.327131,-119.655839,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis Cresson, 1879"
5326,occurrenceRemarks,On Monument Plant.,needs_review,,,,,,,,,occurrence.txt,52411,4851852631,https://www.inaturalist.org/observations/182764926,182764926,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis Cresson, 1879",Apidae,Bombus,vancouverensis,2023-08-18T13:53,38.327131,-119.655839,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis Cresson, 1879"
5134,occurrenceRemarks,On Ranger Buttons.,needs_review,,,,,,,,,occurrence.txt,50570,4954705815,https://www.inaturalist.org/observations/247230180,247230180,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis Cresson, 1879",Apidae,Bombus,vancouverensis,2024-08-16T13:57,38.486841,-119.80614,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis Cresson, 1879"
1445,occurrenceRemarks,on Trifolium longipes,needs_review,,,,,,,,,occurrence.txt,19396,6184735404,https://www.inaturalist.org/observations/285207176,285207176,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis Cresson, 1879",Apidae,Bombus,vancouverensis,2025-05-24T11:57,39.548877,-120.039808,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis Cresson, 1879"
1731,occurrenceRemarks,"Series of photos to illustrate how this bee climbs from one flower umbral to another, Sagehen Creek Trail",needs_review,,,,,,,,,occurrence.txt,21912,4950442233,https://www.inaturalist.org/observations/233973552,233973552,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis Cresson, 1879",Apidae,Bombus,vancouverensis,2024-07-14T15:53,39.439053,-120.195131,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis Cresson, 1879"
5539,occurrenceRemarks,very busy gathering nectar;,needs_review,,,,,,,,,occurrence.txt,54467,4977079057,177345,https://www.bumblebeewatch.org/sightings/bee/177345/,,f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91,"Bombus vancouverensis Cresson, 1879",Apidae,Bombus,vancouverensis,3/6/24,36.993021,-121.944114,,,California,US,HUMAN_OBSERVATION,,,"Bombus vancouverensis Cresson, 1879"
9732,occurrenceRemarks,"Bee with Monument plant, Frasera speciosa",needs_review,,,,,,,,,verbatim.txt,42960,4453693892,https://www.inaturalist.org/observations/179908599,179908599,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2023-08-18T12:55:00-07:00,38.67750859,-119.9897638,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
10524,occurrenceRemarks,"Bee, on Owl's claws, Hymenoxys hoopesii",needs_review,,,,,,,,,verbatim.txt,49578,4978257882,https://www.inaturalist.org/observations/183159889,183159889,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2023-09-08T12:48:00-07:00,38.313355,-119.609705,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
9513,occurrenceRemarks,Black V on dorsal side of thorax.,needs_review,,,,,,,,,verbatim.txt,41423,5935462706,https://www.inaturalist.org/observations/231330523,231330523,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2024-07-22T11:52:00-07:00,41.22002399,-122.9037287,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
9216,occurrenceRemarks,Chillin on some skunk cabbage :),needs_review,,,,,,,,,verbatim.txt,38774,5282332955,https://www.inaturalist.org/observations/303032106,303032106,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2025-08-01T12:38:33-07:00,39.43241167,-120.2479033,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
6922,occurrenceRemarks,"could be bifarus, but wanted to check with folks... Was feeding on manzanita.",needs_review,,,,,,,,,verbatim.txt,18462,5062570788,https://www.inaturalist.org/observations/121675814,121675814,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2022-06-11T18:56:00-07:00,38.83861772,-119.943745,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
12137,occurrenceRemarks,feeding on speedwell sp.,needs_review,,,,,,,,,verbatim.txt,63959,4852699816,https://www.inaturalist.org/observations/195268229,195268229,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2023-08-26T12:01:00-07:00,37.77832826,-119.0753165,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
10610,occurrenceRemarks,"for the bee, the plant is in different observation",needs_review,,,,,,,,,verbatim.txt,50450,3058691391,https://www.inaturalist.org/observations/30277071,30277071,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2019-08-02T10:08:00-07:00,37.58107543,-118.9806937,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
12146,occurrenceRemarks,Many bees with this coloration on this trail. I lost count. Stopped counting at about 30. Windy Temperature 63 ℉ Humidity 81% Feels like 54 ℉ Wind Speed 15.4 mi/h with gusts of 25 mi/h Wind Direction - W,needs_review,,,,,,,,,verbatim.txt,64014,5890221110,https://www.inaturalist.org/observations/309995072,309995072,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2025-07-21T12:52:29-07:00,38.19545,-122.9632717,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
9876,occurrenceRemarks,not sure on ID suggestion. Seemed small,needs_review,,,,,,,,,verbatim.txt,44330,1932305323,https://www.inaturalist.org/observations/16409430,16409430,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2018-08-16T11:39:00-07:00,37.77313889,-118.6822361,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
10507,occurrenceRemarks,On a composite in the South Sierra Wilderness,needs_review,,,,,,,,,verbatim.txt,49474,2563504150,https://www.inaturalist.org/observations/37712367,37712367,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2018-09-26T16:49:00-07:00,36.224146,-118.076378,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
11111,occurrenceRemarks,On a Frasera speciosa flower,needs_review,,,,,,,,,verbatim.txt,54512,4103160384,https://www.inaturalist.org/observations/94327161,94327161,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2021-06-29T12:29:00-07:00,38.54818967,-119.8043483,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
10978,occurrenceRemarks,On an aster bloom.,needs_review,,,,,,,,,verbatim.txt,53396,4953054432,https://www.inaturalist.org/observations/244838695,244838695,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2024-08-16T10:12:00-07:00,38.48485827,-119.8089453,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
12019,occurrenceRemarks,On Common Yarrow.,needs_review,,,,,,,,,verbatim.txt,62734,4442350916,https://www.inaturalist.org/observations/182203693,182203693,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2023-08-19T15:52:00-07:00,38.32622926,-119.4471713,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
12135,occurrenceRemarks,On goldenbush,needs_review,,,,,,,,,verbatim.txt,63949,4950259382,https://www.inaturalist.org/observations/241692446,241692446,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2024-09-14T10:30:53-07:00,39.37692067,-120.3852117,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
7375,occurrenceRemarks,on Lupinus,needs_review,,,,,,,,,verbatim.txt,22244,5177151145,https://www.inaturalist.org/observations/285224301,285224301,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2025-05-27T11:36:00-07:00,39.31458665,-120.1186633,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
10267,occurrenceRemarks,On Mimulus guttatus in hot springs seep,needs_review,,,,,,,,,verbatim.txt,47483,1802624807,https://www.inaturalist.org/observations/6914504,6914504,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2017-06-25T21:39:00-04:00,40.44397803,-121.4034641,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
11721,occurrenceRemarks,On Mountain Coyote Mint (Monardella odoratissima),needs_review,,,,,,,,,verbatim.txt,59660,5062572930,https://www.inaturalist.org/observations/132676416,132676416,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2022-08-19T12:31:00-07:00,40.445782,-121.560546,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
6775,occurrenceRemarks,On Mules' Ears.,needs_review,,,,,,,,,verbatim.txt,17407,4980678690,https://www.inaturalist.org/observations/178632529,178632529,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2023-08-07T07:48:00-07:00,39.56411756,-120.2625572,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
9319,occurrenceRemarks,On phacelia hastata,needs_review,,,,,,,,,verbatim.txt,39790,3044605994,https://www.inaturalist.org/observations/69489940,69489940,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2020-07-04T12:07:10-07:00,38.6879433,-120.0882527,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
11667,occurrenceRemarks,on Ranger Buttons,needs_review,,,,,,,,,verbatim.txt,59102,5837621991,https://www.inaturalist.org/observations/317481945,317481945,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2025-07-20T18:10:00-07:00,39.48909444,-120.3770222,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
10804,occurrenceRemarks,on Ranger's Buttons. Also a beetle present.,needs_review,,,,,,,,,verbatim.txt,52111,3333258301,http://www.inaturalist.org/observations/354969,354969,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,7/27/13,39.431452,-120.239171,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
7435,occurrenceRemarks,On White Sweetclover.,needs_review,,,,,,,,,verbatim.txt,22727,4980554162,https://www.inaturalist.org/observations/178627471,178627471,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2023-08-06T20:04:00-07:00,39.55710434,-120.2375679,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
10850,occurrenceRemarks,On Woolly Mule's-ears.,needs_review,,,,,,,,,verbatim.txt,52472,5007841681,https://www.inaturalist.org/observations/174771988,174771988,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2023-07-17T19:05:00-07:00,38.67248251,-119.9210297,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
10966,occurrenceRemarks,On Woolly Mule's-ears.,needs_review,,,,,,,,,verbatim.txt,53342,4901009644,https://www.inaturalist.org/observations/174771987,174771987,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2023-07-17T19:05:00-07:00,38.67248251,-119.9210297,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
10293,occurrenceRemarks,puddling on mud,needs_review,,,,,,,,,verbatim.txt,47696,2294656447,https://www.inaturalist.org/observations/29424025,29424025,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2019-07-11T12:03:00-07:00,37.82317118,-118.8458735,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
11248,occurrenceRemarks,puddling on mud with several others,needs_review,,,,,,,,,verbatim.txt,55682,2850967417,https://www.inaturalist.org/observations/29424861,29424861,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2019-07-14T11:13:00-07:00,37.8224305,-118.8420802,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
10703,occurrenceRemarks,"Was found smashed on vehicle, could have been picked up anywhere between Meadow Lake California and Prairie City SVRA",needs_review,,,,,,,,,verbatim.txt,51242,4453682919,https://www.inaturalist.org/observations/178471122,178471122,,,Bombus vancouverensis nearcticus,Apidae,Bombus,,2023-08-13T16:50:46-07:00,39.101585,-120.767003,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vancouverensis nearcticus
3018,occurrenceRemarks,"Bee with Monument plant, Frasera speciosa",needs_review,,,,,,,,,occurrence.txt,32512,4453693892,https://www.inaturalist.org/observations/179908599,179908599,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2023-08-18T12:55,38.677509,-119.989764,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
3840,occurrenceRemarks,"Bee, on Owl's claws, Hymenoxys hoopesii",needs_review,,,,,,,,,occurrence.txt,39491,4978257882,https://www.inaturalist.org/observations/183159889,183159889,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2023-09-08T12:48,38.313355,-119.609705,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
2886,occurrenceRemarks,Black V on dorsal side of thorax.,needs_review,,,,,,,,,occurrence.txt,31516,5935462706,https://www.inaturalist.org/observations/231330523,231330523,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2024-07-22T11:52,41.220024,-122.903729,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
2552,occurrenceRemarks,Chillin on some skunk cabbage :),needs_review,,,,,,,,,occurrence.txt,28602,5282332955,https://www.inaturalist.org/observations/303032106,303032106,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2025-08-01T12:38:33,39.432412,-120.247903,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
1325,occurrenceRemarks,"could be bifarus, but wanted to check with folks... Was feeding on manzanita.",needs_review,,,,,,,,,occurrence.txt,18454,5062570788,https://www.inaturalist.org/observations/121675814,121675814,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2022-06-11T18:56,38.838618,-119.943745,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
5428,occurrenceRemarks,feeding on speedwell sp.,needs_review,,,,,,,,,occurrence.txt,53449,4852699816,https://www.inaturalist.org/observations/195268229,195268229,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2023-08-26T12:01,37.778328,-119.075316,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
3943,occurrenceRemarks,"for the bee, the plant is in different observation",needs_review,,,,,,,,,occurrence.txt,40368,3058691391,https://www.inaturalist.org/observations/30277071,30277071,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2019-08-02T10:08,37.581075,-118.980694,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
6141,occurrenceRemarks,Many bees with this coloration on this trail. I lost count. Stopped counting at about 30. Windy Temperature 63 ℉ Humidity 81% Feels like 54 ℉ Wind Speed 15.4 mi/h with gusts of 25 mi/h Wind Direction - W,needs_review,,,,,,,,,occurrence.txt,60141,5890221110,https://www.inaturalist.org/observations/309995072,309995072,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2025-07-21T12:52:29,38.19545,-122.963272,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
3157,occurrenceRemarks,not sure on ID suggestion. Seemed small,needs_review,,,,,,,,,occurrence.txt,33700,1932305323,https://www.inaturalist.org/observations/16409430,16409430,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2018-08-16T11:39,37.773139,-118.682236,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
3755,occurrenceRemarks,On a composite in the South Sierra Wilderness,needs_review,,,,,,,,,occurrence.txt,38786,2563504150,https://www.inaturalist.org/observations/37712367,37712367,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2018-09-26T16:49,36.224146,-118.076378,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
4440,occurrenceRemarks,On a Frasera speciosa flower,needs_review,,,,,,,,,occurrence.txt,44579,4103160384,https://www.inaturalist.org/observations/94327161,94327161,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2021-06-29T12:29,38.54819,-119.804348,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
4298,occurrenceRemarks,On an aster bloom.,needs_review,,,,,,,,,occurrence.txt,43402,4953054432,https://www.inaturalist.org/observations/244838695,244838695,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2024-08-16T10:12,38.484858,-119.808945,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
5451,occurrenceRemarks,On Common Yarrow.,needs_review,,,,,,,,,occurrence.txt,53582,4442350916,https://www.inaturalist.org/observations/182203693,182203693,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2023-08-19T15:52,38.326229,-119.447171,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
5503,occurrenceRemarks,On goldenbush,needs_review,,,,,,,,,occurrence.txt,54068,4950259382,https://www.inaturalist.org/observations/241692446,241692446,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2024-09-14T10:30:53,39.376921,-120.385212,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
1787,occurrenceRemarks,on Lupinus,needs_review,,,,,,,,,occurrence.txt,22267,5177151145,https://www.inaturalist.org/observations/285224301,285224301,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2025-05-27T11:36,39.314587,-120.118663,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
3575,occurrenceRemarks,On Mimulus guttatus in hot springs seep,needs_review,,,,,,,,,occurrence.txt,37290,1802624807,https://www.inaturalist.org/observations/6914504,6914504,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2017-06-25T21:39,40.443978,-121.403464,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
3901,occurrenceRemarks,On Mountain Coyote Mint (Monardella odoratissima),needs_review,,,,,,,,,occurrence.txt,39980,5062572930,https://www.inaturalist.org/observations/132676416,132676416,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2022-08-19T12:31,40.445782,-121.560546,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
1183,occurrenceRemarks,On Mules' Ears.,needs_review,,,,,,,,,occurrence.txt,17428,4980678690,https://www.inaturalist.org/observations/178632529,178632529,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2023-08-07T07:48,39.564118,-120.262557,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
2655,occurrenceRemarks,On phacelia hastata,needs_review,,,,,,,,,occurrence.txt,29636,3044605994,https://www.inaturalist.org/observations/69489940,69489940,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2020-07-04T12:07:10,38.687943,-120.088253,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
4994,occurrenceRemarks,on Ranger Buttons,needs_review,,,,,,,,,occurrence.txt,49039,5837621991,https://www.inaturalist.org/observations/317481945,317481945,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2025-07-20T18:10,39.489094,-120.377022,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
3884,occurrenceRemarks,on Ranger's Buttons. Also a beetle present.,needs_review,,,,,,,,,occurrence.txt,39874,3333258301,http://www.inaturalist.org/observations/354969,354969,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,7/27/13,39.431452,-120.239171,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
1849,occurrenceRemarks,On White Sweetclover.,needs_review,,,,,,,,,occurrence.txt,22787,4980554162,https://www.inaturalist.org/observations/178627471,178627471,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2023-08-06T20:04,39.557104,-120.237568,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
4171,occurrenceRemarks,On Woolly Mule's-ears.,needs_review,,,,,,,,,occurrence.txt,42405,5007841681,https://www.inaturalist.org/observations/174771988,174771988,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2023-07-17T19:05,38.672483,-119.92103,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
4284,occurrenceRemarks,On Woolly Mule's-ears.,needs_review,,,,,,,,,occurrence.txt,43262,4901009644,https://www.inaturalist.org/observations/174771987,174771987,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2023-07-17T19:05,38.672483,-119.92103,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
3758,occurrenceRemarks,puddling on mud,needs_review,,,,,,,,,occurrence.txt,38804,2294656447,https://www.inaturalist.org/observations/29424025,29424025,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2019-07-11T12:03,37.823171,-118.845873,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
4604,occurrenceRemarks,puddling on mud with several others,needs_review,,,,,,,,,occurrence.txt,45891,2850967417,https://www.inaturalist.org/observations/29424861,29424861,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2019-07-14T11:13,37.822431,-118.84208,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
4080,occurrenceRemarks,"Was found smashed on vehicle, could have been picked up anywhere between Meadow Lake California and Prairie City SVRA",needs_review,,,,,,,,,occurrence.txt,41636,4453682919,https://www.inaturalist.org/observations/178471122,178471122,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"Bombus vancouverensis nearcticus Handlirsch, 1888",Apidae,Bombus,vancouverensis,2023-08-13T16:50:46,39.101585,-120.767003,,,California,US,HUMAN_OBSERVATION,iNaturalist,Observations,"Bombus vancouverensis nearcticus Handlirsch, 1888"
8612,occurrenceRemarks,"; Also briefly foraged on Fiesta Flower (Pholistoma auritum) and Phacelia (Phacelia sp.), but Collinsia appeared to be the preferred forage plant",confirmed,yes,Collinsia sp.,,,Collinsia,sp.,,also mentions Phacelia sp. and Pholistoma auritium,verbatim.txt,33117,4977003131,130236,https://www.bumblebeewatch.org/sightings/bee/130236/,,,Bombus vandykei,Apidae,Bombus,vandykei,5/8/22,36.91678,-119.12638,,,California,,HumanObservation,,,Bombus vandykei
7895,occurrenceRemarks,; Also visited by honeybees.,reject,,,,,,,,,verbatim.txt,26375,4976984432,113273,https://www.bumblebeewatch.org/sightings/bee/113273/,,,Bombus vandykei,Apidae,Bombus,vandykei,6/26/22,36.66238,-118.84813,,,California,,HumanObservation,,,Bombus vandykei
